station_id,station_name,state,start_date,end_date,latitude,longitude,in_basins,break_with_basins,network
72221699999,NORTH AF AUX,SC,2007-10-24 00:00:00,2020-10-14 00:00:00,+33.615,-081.084,False,False,isd
72221800356,CAMBRIDGE DORCHESTER AIRPORT,MD,2006-10-03 00:00:00,2020-10-15 00:00:00,+38.533,-076.033,False,False,isd
72222313899,PENSACOLA REGIONAL AIRPORT,FL,1990-02-28 00:00:00,2020-10-15 00:00:00,+30.478,-087.187,True,False,isd
72222503855,PENSACOLA NAS,FL,1945-02-01 00:00:00,2020-10-15 00:00:00,+30.350,-087.317,False,False,isd
72222693841,WHITING FIELD NAVAL AIR STATI,FL,1973-01-01 00:00:00,2020-10-15 00:00:00,+30.717,-087.017,False,False,isd
72223013894,MOBILE REGIONAL AIRPORT,AL,1973-01-01 00:00:00,2020-10-15 00:00:00,+30.688,-088.246,True,False,isd
72223100357,HAMILTON MUNICIPAL AIRPORT,TX,2009-01-01 00:00:00,2020-10-15 00:00:00,+31.666,-098.149,False,False,isd
72223513838,MOBILE DOWNTOWN AIRPORT,AL,1942-07-01 00:00:00,2020-10-15 00:00:00,+30.626,-088.068,False,False,isd
72223863873,HANCHEY ARMY HELIPORT (FORT R,AL,2006-09-01 00:00:00,2020-10-15 00:00:00,+31.350,-085.667,False,False,isd
72223953861,LOWE ARMY HELIPORT (FORT RUCK,AL,2008-07-17 00:00:00,2020-10-16 00:00:00,+31.356,-085.751,False,False,isd
72224154925,WAYNE MUNICIPAL AIRPORT,NE,2006-01-01 00:00:00,2020-10-15 00:00:00,+42.242,-096.983,False,False,isd
72224303738,RICHMOND COUNTY AIRPORT,NC,2006-10-24 00:00:00,2020-10-15 00:00:00,+34.891,-079.759,False,False,isd
72224603844,EGLIN AF AUX NR 3 D,FL,1949-09-08 00:00:00,2020-10-14 00:00:00,+30.650,-086.517,False,False,isd
72224754785,SOMERSET AIRPORT,NJ,2006-01-01 00:00:00,2020-10-15 00:00:00,+40.624,-074.669,False,False,isd
72224800359,SOUTHLAND FIELD AIRPORT,LA,2006-10-24 00:00:00,2020-08-27 00:00:00,+30.131,-093.376,False,False,isd
72224963887,HOOK FIELD MUNICIPAL AIRPORT,OH,2006-10-24 00:00:00,2020-10-15 00:00:00,+39.531,-084.395,False,False,isd
72225013829,LAWSON AAF AIRPORT,GA,1939-05-01 00:00:00,2020-10-16 00:00:00,+32.350,-085.000,False,False,isd
72225153958,RUSTON REGIONAL AIRPORT,LA,2006-04-25 00:00:00,2020-10-15 00:00:00,+32.514,-092.588,False,False,isd
72225254923,MYERS FIELD AIRPORT,MN,2006-10-18 00:00:00,2020-10-15 00:00:00,+44.729,-096.266,False,False,isd
72225353992,MOREHOUSE MEMORIAL AIRPORT,LA,2006-10-18 00:00:00,2020-10-15 00:00:00,+32.756,-091.881,False,False,isd
72225593842,COLUMBUS METRO AIRPORT,GA,1948-01-01 00:00:00,2020-10-15 00:00:00,+32.516,-084.942,True,False,isd
72225664774,MARSHFIELD MUNICIPAL AIRPORT,MA,2005-12-19 00:00:00,2020-10-15 00:00:00,+42.098,-070.672,False,False,isd
72226013895,MONTGOMERY  RGNL (DANNELLY FD,AL,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.300,-086.408,True,False,isd
72226100360,OKEECHOBEE COUNTY AIRPORT,FL,2007-01-16 00:00:00,2020-10-15 00:00:00,+27.267,-080.850,False,False,isd
72226513821,MAXWELL AFB AIRPORT,AL,1935-10-01 00:00:00,2020-10-15 00:00:00,+32.383,-086.350,False,False,isd
72226703878,TROY MUNICIPAL AIRPORT,AL,1973-01-08 00:00:00,2020-10-15 00:00:00,+31.861,-086.012,False,False,isd
72226813839,DOTHAN REGIONAL AIRPORT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.317,-085.450,False,False,isd
72226903850,CAIRNS ARMY AIRFIELD (FORT RU,AL,1954-10-19 00:00:00,2020-10-15 00:00:00,+31.267,-085.717,False,False,isd
72227013864,DOBBINS AIR RESERVE BASE AIRP,GA,1946-09-01 00:00:00,2020-10-15 00:00:00,+33.917,-084.517,False,False,isd
72227454939,CENTERVILLE MUNICIPAL AIRPORT,IA,2009-05-10 00:00:00,2020-10-15 00:00:00,+40.684,-092.901,False,False,isd
72227553843,ANDALUSIA-OPP  MUNICIPAL AIRP,AL,2006-01-03 00:00:00,2020-10-15 00:00:00,+31.309,-086.394,False,False,isd
72227653820,MIDDLETON FIELD AIRPORT,AL,2006-01-01 00:00:00,2020-10-16 00:00:00,+31.416,-087.044,False,False,isd
72227953852,PRYOR FIELD REGIONAL ARPT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+34.653,-086.945,False,False,isd
72228013876,BIRMINGHAM INTERNATIONAL AIRP,AL,1942-08-01 00:00:00,2020-10-15 00:00:00,+33.566,-086.745,True,False,isd
72228403892,ABRN-OPLKA R G PITTS ARPT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.616,-085.433,False,False,isd
72228503896,GADSDEN MUNICIPAL AIRPORT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.967,-086.083,False,False,isd
72228599999,GADSDEN MUNI,AL,1973-01-01 00:00:00,2005-12-31 00:00:00,+33.967,-086.083,False,False,isd
72228693806,TUSCALOOSA MUNICIPAL ARPT,AL,1973-01-01 00:00:00,2020-10-15 00:00:00,+33.212,-087.616,True,False,isd
72228713871,ANNISTON METROPOLITAN ARPT,AL,1973-01-01 00:00:00,2020-10-16 00:00:00,+33.587,-085.856,True,False,isd
72229100470,PLATTSMOUTH MUNICIPAL AIRPORT,NE,2006-11-21 00:00:00,2020-10-15 00:00:00,+40.948,-095.917,False,False,isd
72230053864,SHELBY COUNTY AIRPORT,AL,2002-01-01 00:00:00,2020-10-15 00:00:00,+33.178,-086.782,False,False,isd
72231012916,LOUIS ARMSTRONG NEW ORLEANS I,LA,1945-10-01 00:00:00,2020-10-15 00:00:00,+29.997,-090.278,True,False,isd
72231203908,HAMMOND MUNICIPAL AIRPORT,LA,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.521,-090.418,False,False,isd
72231453915,ACADIANA REGIONAL AIRPORT,LA,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.038,-091.884,True,False,isd
72231553917,LAKEFRONT AIRPORT,LA,1942-09-01 00:00:00,2020-10-15 00:00:00,+30.049,-090.029,True,False,isd
72231612958,NEW ORLEANS NAS,LA,1973-01-01 00:00:00,2020-10-16 00:00:00,+29.817,-090.017,False,False,isd
72231713970,BATON ROUGE METRO R,LA,1942-01-01 00:00:00,2010-11-15 00:00:00,+30.537,-091.147,True,False,isd
72231953943,NATCHITOCHES REGIONAL ARPT,LA,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.736,-093.099,False,False,isd
72232012884,BATON ROUGE METRO R,LA,1973-01-01 00:00:00,2010-11-15 00:00:00,+29.333,-089.408,False,False,isd
72232013970,BATON ROUGE METRO RYAN FIELD,LA,2010-11-15 00:00:00,2020-10-15 00:00:00,+30.537,-091.147,True,False,isd
72232200361,GLASGOW MUNICIPAL AIRPORT,KY,2005-01-01 00:00:00,2020-10-15 00:00:00,+37.033,-085.950,False,False,isd
72232300362,GATESVILLE MUNICIPAL AIRPORT,TX,2005-01-01 00:00:00,2020-10-15 00:00:00,+31.417,-097.800,False,False,isd
72232403071,MIDLAND AIRPARK,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.036,-102.101,False,False,isd
72232912936,HARRY P WILLIAMS MEMO ARPT,LA,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.717,-091.333,False,False,isd
72233053865,SLIDELL AIRPORT,LA,2005-01-01 00:00:00,2020-10-15 00:00:00,+30.343,-089.822,True,False,isd
72233154941,IOWA FALLS MUNICIPAL AIRPORT,IA,2007-10-16 00:00:00,2020-10-15 00:00:00,+42.471,-093.207,False,False,isd
72233254953,TOMAHAWK REGIONAL AIRPORT,WI,2006-01-01 00:00:00,2020-10-15 00:00:00,+45.469,-089.806,False,False,isd
72233303069,SAGUACHE MUNICIPAL AIRPORT,CO,2006-01-01 00:00:00,2020-10-15 00:00:00,+38.097,-106.169,False,False,isd
72233403976,BEAUREGARD REGIONAL AIRPORT,LA,2006-01-01 00:00:00,2020-10-16 00:00:00,+30.833,-093.333,False,False,isd
72233699999,BOOTHVILLE,LA,1977-03-12 00:00:00,2019-12-02 00:00:00,+29.330,-089.400,False,False,isd
72233812994,JIM HOGG COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-16 00:00:00,+27.349,-098.737,False,False,isd
72234013865,KEY FIELD AIRPORT,MS,1942-03-01 00:00:00,2020-10-15 00:00:00,+32.335,-088.744,True,False,isd
72234254931,TRACY MUNICIPAL AIRPORT,MN,2006-01-01 00:00:00,2020-10-15 00:00:00,+44.249,-095.607,False,False,isd
72234503866,MERIDIAN NAS/MC CAIN FD AP,MS,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.550,-088.567,False,False,isd
72234853808,HATTIESBURG-LAUREL RGNL AP,MS,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.467,-089.333,False,False,isd
72235003940,JACKSON INTERNATIONAL AIRPORT,MS,1942-09-01 00:00:00,2020-10-15 00:00:00,+32.321,-090.078,True,False,isd
72235112953,WHARTON REGIONAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.266,-096.008,False,False,isd
72235413927,HAWKINS FIELD AIRPORT,MS,2005-01-01 00:00:00,2020-10-15 00:00:00,+32.337,-090.221,False,False,isd
72235613939,MID DELTA RGNL,MS,1942-01-20 00:00:00,2010-07-31 00:00:00,+33.483,-090.985,False,False,isd
72235703961,HRDY-ANRES FD NTCHZ-ADAMS COU,MS,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.617,-091.283,False,False,isd
72235893919,MCOM/PIKE CO/J E LWS FD AP,MS,1973-01-01 00:00:00,2020-10-15 00:00:00,+31.183,-090.471,True,False,isd
72235913978,GREENWOOD LEFLORE,MS,1943-02-05 00:00:00,2010-07-31 00:00:00,+33.496,-090.087,True,False,isd
72236293937,SULPHUR SPRINGS MUNICIPAL AIR,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.167,-095.617,False,False,isd
72236323098,EDWARDS COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.947,-100.173,False,False,isd
72236423903,TUNICA MUNICIPAL AIRPORT,MS,2005-01-04 00:00:00,2020-10-15 00:00:00,+34.681,-090.347,False,False,isd
72236700363,SKYHAVEN AIRPORT,MO,2007-10-16 00:00:00,2020-10-15 00:00:00,+38.783,-093.800,False,False,isd
72236800364,THOMAS P STAFFORD AIRPORT,OK,2007-11-14 00:00:00,2020-10-15 00:00:00,+35.550,-098.667,False,False,isd
72236900365,T P MC CAMPBELL AIRPORT,TX,2007-10-16 00:00:00,2020-09-23 00:00:00,+27.917,-097.200,False,False,isd
72239003931,POLK ARMY AIRFIELD,LA,1962-09-03 00:00:00,2020-10-15 00:00:00,+31.050,-093.183,False,False,isd
72240003937,LAKE CHARLES REGIONAL AIRPORT,LA,1942-05-02 00:00:00,2020-10-15 00:00:00,+30.125,-093.228,True,False,isd
72240312968,SALT POINT,LA,2006-04-13 00:00:00,2020-10-15 00:00:00,+29.562,-091.526,False,False,isd
72240413941,CHENNAULT INTERNATIONAL AP,LA,1988-01-05 00:00:00,2020-10-16 00:00:00,+30.210,-093.143,False,False,isd
72240513976,LAFAYETTE REGIONAL AIRPORT,LA,1945-10-01 00:00:00,2020-10-15 00:00:00,+30.205,-091.988,True,False,isd
72240612927,HOUMA-TERREBONNE AIRPORT,LA,2005-01-01 00:00:00,2020-10-16 00:00:00,+29.566,-090.660,False,False,isd
72241012917,SOUTHEAST TEXAS REGIONAL AIRP,TX,1973-01-01 00:00:00,2020-10-16 00:00:00,+29.951,-094.021,True,False,isd
72241612971,NEW BRAUNFELS MUNICIPAL AP,TX,1999-03-17 00:00:00,2020-10-15 00:00:00,+29.709,-098.046,False,False,isd
72242012923,SCHOLES INTL AT GLSTON APT,TX,1993-01-01 00:00:00,2020-10-15 00:00:00,+29.273,-094.859,False,False,isd
72242712975,CLOVER FIELD AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.519,-095.242,False,False,isd
72242953910,HOOKS MEMORIAL AIRPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.068,-095.556,False,False,isd
72243012960,G BUSH INTERCONTINENTAL AP/HO,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+29.980,-095.360,True,False,isd
72243512918,WILLIAM P HOBBY,TX,1973-01-01 00:00:00,2010-07-31 00:00:00,+29.638,-095.282,True,False,isd
72244012918,WILLIAM P. HOBBY AIRPORT,TX,2005-01-01 00:00:00,2020-10-15 00:00:00,+29.638,-095.282,True,False,isd
72244453902,MONTGOMERY COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.357,-095.414,False,False,isd
72244503904,EASTERWOOD FLD,TX,1973-01-01 00:00:00,2010-08-01 00:00:00,+30.589,-096.365,True,False,isd
72244693987,ANGELINA COUNTY AIRPORT,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+31.236,-094.754,True,False,isd
72244753903,HUNTSVILLE MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.744,-095.586,False,False,isd
72244813972,TYLER POUNDS REGIONAL ARPT,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.354,-095.403,False,False,isd
72246953912,CAMPBELL FLD-CORSICANA MU,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.031,-096.399,False,False,isd
72247003901,EAST TEXAS REGIONAL ARPT,TX,1991-02-04 00:00:00,2020-10-15 00:00:00,+32.385,-094.712,False,False,isd
72247953907,ARLINGTON MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.664,-097.094,False,False,isd
72248013957,SHREVEPORT REGIONAL AIRPORT,LA,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.447,-093.824,True,False,isd
72248453905,SHREVEPORT DOWNTOWN ARPT,LA,2000-01-01 00:00:00,2020-10-15 00:00:00,+32.543,-093.745,False,False,isd
72248513944,BARKSDALE AIR FORCE BASE,LA,1937-03-01 00:00:00,2020-10-15 00:00:00,+32.500,-093.667,False,False,isd
72248613942,MONROE REGIONAL AIRPORT,LA,1942-10-01 00:00:00,2020-10-15 00:00:00,+32.516,-092.041,True,False,isd
72248713935,ESLER REGIONAL AIRPORT,LA,1941-07-01 00:00:00,2020-10-16 00:00:00,+31.395,-092.291,True,False,isd
72248803996,VICKSBURG/TALLULAH RGNL AP,LA,2005-01-01 00:00:00,2020-10-15 00:00:00,+32.350,-091.028,False,False,isd
72248953911,TERRELL MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.710,-096.267,False,False,isd
72249953948,A L MANGHAM JR RGNL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.578,-094.709,False,False,isd
72250012919,BROWNSVILLE/S PADRE  ISLAND I,TX,1947-01-01 00:00:00,2020-10-15 00:00:00,+25.914,-097.423,True,False,isd
72250512904,VALLEY INTERNATIONAL ARPT,TX,1942-03-01 00:00:00,2020-10-15 00:00:00,+26.228,-097.654,False,False,isd
72250612959,MC ALLEN MILLER INTL ARPT,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+26.184,-098.254,True,False,isd
72250812957,PORT ISABEL-CAMERON CO APT,TX,2005-01-01 00:00:00,2020-10-15 00:00:00,+26.166,-097.346,False,False,isd
72251012924,CORPUS CHRISTI  INTERNATIONAL,TX,1946-08-01 00:00:00,2020-10-15 00:00:00,+27.774,-097.512,True,False,isd
72251512926,CORPUS CHRISTI NAS,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+27.683,-097.283,False,False,isd
72251612928,KINGSVILLE NAS,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+27.500,-097.817,True,False,isd
72251712932,ALICE INTERNATIONAL ARPT,TX,1946-08-01 00:00:00,2020-10-15 00:00:00,+27.741,-098.025,False,False,isd
72252012907,LAREDO INTERNATIONAL AIRPORT,TX,2008-11-24 00:00:00,2020-10-15 00:00:00,+27.533,-099.467,False,False,isd
72252099999,LAREDO INTL AIRPORT,TX,1943-01-01 00:00:00,2008-11-23 00:00:00,+27.550,-099.467,False,False,isd
72252312970,STINSON MINICIPAL AIRPORT,TX,1999-01-01 00:00:00,2020-10-15 00:00:00,+29.339,-098.472,False,False,isd
72252412972,ARANSAS COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+28.084,-097.046,False,False,isd
72252612947,COTULLA-LA SALLE CO ARPT,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+28.457,-099.218,True,False,isd
72252712976,BRAZORIA COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-16 00:00:00,+29.110,-095.462,False,False,isd
72253012921,SAN ANTONIO INTERNATIONAL AIR,TX,1946-08-14 00:00:00,2020-10-15 00:00:00,+29.544,-098.484,True,False,isd
72253312962,HONDO MUNICIPAL AIRPORT,TX,1942-09-15 00:00:00,2020-10-15 00:00:00,+29.360,-099.174,True,False,isd
72253512909,LACKLAND AIR FORCE BASE (KELL,TX,1937-07-07 00:00:00,2020-10-15 00:00:00,+29.383,-098.583,False,False,isd
72253612911,RANDOLPH AFB AIRPORT,TX,1938-04-01 00:00:00,2020-10-15 00:00:00,+29.533,-098.262,True,False,isd
72253712961,KRVL MUNI/LUIS SHRER FD AP,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.983,-099.083,False,False,isd
72253912979,SAN MARCOS MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.891,-097.864,False,False,isd
72254013904,AUSTIN-BERGSTROM INTL AIRPORT,TX,1999-05-24 00:00:00,2020-10-15 00:00:00,+30.183,-097.680,False,False,isd
72254153914,MC KINNEY MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.190,-096.591,True,False,isd
72254203999,BURNET MUNICIPAL CRADOCK FIEL,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.741,-098.235,False,False,isd
72254312977,SUGAR LAND REGIONAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.622,-095.657,True,False,isd
72254413958,AUSTIN-CAMP MABRY,TX,1999-06-02 00:00:00,2020-10-15 00:00:00,+30.321,-097.760,True,False,isd
72254753942,GEORGETOWN MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.679,-097.679,False,False,isd
72255012912,VICTORIA REGIONAL AIRPORT,TX,1941-11-04 00:00:00,2020-10-15 00:00:00,+28.861,-096.930,True,False,isd
72255293929,GAINESVILLE MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.651,-097.197,False,False,isd
72255512935,PALACIOS MUNICIPAL AIRPORT,TX,1946-08-01 00:00:00,2020-10-15 00:00:00,+28.725,-096.254,True,False,isd
72256013959,WACO REGIONAL AIRPORT,TX,1942-05-14 00:00:00,2020-10-15 00:00:00,+31.619,-097.228,True,False,isd
72256353952,MC GREGOR EXECUTIVE ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.485,-097.316,False,False,isd
72257003933,HOOD AAF AIRPORT,TX,1960-11-01 00:00:00,2020-10-15 00:00:00,+31.133,-097.717,False,False,isd
72257503972,KILLEEN MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.083,-097.683,True,False,isd
72257603902,ROBERT GRAY AFF AIRPORT,TX,1950-09-26 00:00:00,2020-10-15 00:00:00,+31.067,-097.833,False,False,isd
72257793984,DRAUGHON-MILLER CNTRL TX RGNL,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.150,-097.417,False,False,isd
72258013960,DALLAS LOVE FIELD AIRPORT,TX,1946-07-26 00:00:00,2020-10-15 00:00:00,+32.852,-096.856,True,False,isd
72258313960,DALLAS LOVE FLD,TX,1990-02-08 00:00:00,2010-07-31 00:00:00,+32.852,-096.856,True,False,isd
72258793955,COX FIELD AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.633,-095.450,False,False,isd
72258813926,MAJORS AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.068,-096.065,False,False,isd
72258903991,DENTON MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.206,-097.199,False,False,isd
72259003927,DALLAS/FT WORTH INTERNATIONAL,TX,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.898,-097.019,True,False,isd
72259303985,FORT WORTH SPINKS AIRPORT,TX,2006-01-01 00:00:00,2020-10-14 00:00:00,+32.565,-097.308,False,False,isd
72259453909,FORT WORTH ALLIANCE ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.973,-097.318,False,False,isd
72259513911,FORT WORTH NAVAL AIR STATION,TX,1942-12-01 00:00:00,2020-10-16 00:00:00,+32.767,-097.450,False,False,isd
72259613961,FORT WORTH MEACHAM,TX,1946-08-01 00:00:00,2010-07-31 00:00:00,+32.819,-097.361,True,False,isd
72259793985,MINERAL WELLS AIRPORT,TX,1948-03-10 00:00:00,2020-10-15 00:00:00,+32.782,-098.060,True,False,isd
72259803970,ADDISON AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.969,-096.836,False,False,isd
72259899999,ADDISON,TX,1974-02-01 00:00:00,2005-12-31 00:00:00,+32.967,-096.833,False,False,isd
72259903971,DALLAS EXECUTIVE AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.681,-096.868,False,False,isd
72260003969,CLARK FIELD MUNI AIRPORT,TX,1984-01-01 00:00:00,2020-10-15 00:00:00,+32.215,-098.178,True,False,isd
72261022010,DEL RIO INTERNATIONAL AIRPORT,TX,1951-05-01 00:00:00,2020-10-15 00:00:00,+29.378,-100.927,True,False,isd
72261522001,LAUGHLIN AFB AIRPORT,TX,1943-02-17 00:00:00,2020-10-15 00:00:00,+29.367,-100.783,False,False,isd
72261603032,TERRELL COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.048,-102.213,False,False,isd
72261823091,FORT STOCKTON-PECOS CO APT,TX,2005-01-01 00:00:00,2020-10-15 00:00:00,+30.912,-102.917,False,False,isd
72262023055,GUADALUPE PASS AMOS,TX,1977-08-27 00:00:00,2020-10-15 00:00:00,+31.831,-104.809,False,False,isd
72263023034,SAN ANGELO REGIONAL/MATHS FIE,TX,1948-02-15 00:00:00,2020-10-15 00:00:00,+31.352,-100.495,True,False,isd
72263693042,DALHART MUNICIPAL,TX,1942-11-01 00:00:00,2010-07-31 00:00:00,+36.017,-102.550,True,False,isd
72263793046,HEMPHILL COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+35.900,-100.400,False,False,isd
72264093035,MARFA MUNICIPAL AIRPORT,TX,1936-12-01 00:00:00,2020-10-15 00:00:00,+30.371,-104.017,False,False,isd
72264803031,ODESSA-SCHLEMEYER FLD ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.921,-102.387,False,False,isd
72265023023,MIDLAND INTERNATIONAL AIRPORT,TX,1948-02-01 00:00:00,2020-10-15 00:00:00,+31.948,-102.209,True,False,isd
72265623040,WINKLER COUNTY AIRPORT,TX,1946-08-01 00:00:00,2020-10-15 00:00:00,+31.780,-103.202,True,False,isd
72266013962,ABILENE REGIONAL AIRPORT,TX,1946-08-01 00:00:00,2020-10-15 00:00:00,+32.411,-099.682,True,False,isd
72266693943,BROWNWOOD REGIONAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.800,-098.950,False,False,isd
72267023042,LUBBOCK INTERNATIONAL AIRPORT,TX,1945-08-10 00:00:00,2020-10-15 00:00:00,+33.666,-101.823,True,False,isd
72267603035,ARTESIA MUNICIPAL AIRPORT,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.853,-104.468,False,False,isd
72267703027,CLINES CORNERS,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+35.003,-105.663,False,False,isd
72267823052,RATON MUNI/CREWS FIELD APT,NM,1998-09-02 00:00:00,2020-10-15 00:00:00,+36.741,-104.502,False,False,isd
72268023009,ROSWELL INTERNATIONAL AIR CEN,NM,1942-07-13 00:00:00,2020-10-15 00:00:00,+33.308,-104.508,True,False,isd
72268393083,SIERRA BLANCA RGNL AIRPORT,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.450,-105.517,False,False,isd
72268623008,CANNON AFB AIRPORT,NM,1943-01-25 00:00:00,2020-10-15 00:00:00,+34.383,-103.317,False,False,isd
72268793033,CAVERN CITY AIR TRML ARPT,NM,1942-09-10 00:00:00,2020-10-15 00:00:00,+32.334,-104.258,True,False,isd
72268923077,CLOVIS MUNICIPAL AIRPORT,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+34.433,-103.083,False,False,isd
72268999999,CLOVIS MUNI,NM,1980-09-08 00:00:00,2005-12-31 00:00:00,+34.433,-103.083,False,False,isd
72269200367,WARRENTON FAUQUIER AIRPORT,VA,2009-01-01 00:00:00,2020-10-15 00:00:00,+38.586,-077.711,False,False,isd
72269393097,ALAMOGORDO-WHITE SANDS RGL AI,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.840,-105.991,False,False,isd
72269593041,LAS CRUCES INTL AIRPORT,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.283,-106.917,False,False,isd
72270023044,EL PASO INTERNATIONAL AIRPORT,TX,1941-04-01 00:00:00,2020-10-15 00:00:00,+31.811,-106.376,True,False,isd
72271093045,TRH OR CONSEQCES MUNI ARPT,NM,1978-03-01 00:00:00,2020-10-15 00:00:00,+33.237,-107.268,False,False,isd
72272093026,BISBEE DOUGLAS INTL ARPT,AZ,2010-08-01 00:00:00,2020-08-22 00:00:00,+31.458,-109.606,True,False,isd
72272093063,BISBEE DOUGLAS INTL,AZ,1973-01-01 00:00:00,2010-08-01 00:00:00,+32.633,-108.167,False,False,isd
72272193063,GRANT COUNTY AIRPORT,NM,2005-01-01 00:00:00,2020-10-15 00:00:00,+32.633,-108.167,False,False,isd
72272523078,DEMING MUNICIPAL AIRPORT,NM,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.262,-107.721,False,False,isd
72272803196,NOGALES INTERNATIONAL ARPT,AZ,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.421,-110.846,False,False,isd
72273003124,SIERRA VISTA MUNICIPAL-LIBBY,AZ,1954-10-11 00:00:00,2020-10-15 00:00:00,+31.588,-110.344,False,False,isd
72273593026,BISBEE DOUGLAS INTL,AZ,1942-11-16 00:00:00,2010-08-01 00:00:00,+31.458,-109.606,True,False,isd
72274023160,TUCSON INTERNATIONAL AIRPORT,AZ,1973-01-01 00:00:00,2020-10-15 00:00:00,+32.131,-110.955,True,False,isd
72274523109,DAVIS-MONTHAN AFB AIRPORT,AZ,1941-07-17 00:00:00,2020-10-15 00:00:00,+32.167,-110.883,False,False,isd
72274793084,SAFFORD REGIONAL AIRPORT,AZ,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.855,-109.635,False,False,isd
72274803914,CASA GRANDE MUNICIPAL ARPT,AZ,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.950,-111.767,False,False,isd
72276403029,WINDOW ROCK AIRPORT,AZ,2006-01-01 00:00:00,2020-10-15 00:00:00,+35.658,-109.061,False,False,isd
