StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	StaNam
011525	WdmFinal	al011525.wdm	1	32.866	-87.238	COMPUTED	PREC	'1974/11/30'	'2006/12/31'	32.09	58.85	CENTREVILLE 6 SW
011566	WdmFinal	al011566.wdm	1	31.471	-88.25	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	65.68	CHATOM
011620	WdmFinal	al011620.wdm	1	33.282	-86.344	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.69	CHILDERSBURG WATER PLANT
011690	WdmFinal	al011690.wdm	1	31.617	-87.55	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.00	CLAIBORNE L & D
011694	WdmFinal	al011694.wdm	1	32.82	-86.652	COMPUTED	PREC	'1970/01/01'	'2006/11/30'	36.91	59.67	CLANTON
011725	WdmFinal	al011725.wdm	1	31.884	-85.479	COMPUTED	PREC	'1970/01/01'	'2006/10/31'	36.83	52.73	CLAYTON
011803	WdmFinal	al011803.wdm	1	30.388	-88.228	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	65.84	CODEN
011810	WdmFinal	al011810.wdm	1	31.756	-88.128	COMPUTED	PREC	'1982/11/30'	'2006/12/31'	24.09	53.42	COFFEEVILLE L & D
012096	WdmFinal	al012096.wdm	1	34.193	-86.797	COMPUTED	PREC	'1994/11/30'	'2006/12/31'	12.09	60.55	CULLMAN NAHS
012124	WdmFinal	al012124.wdm	1	32.862	-85.736	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.12	DADEVILLE 2
012172	WdmFinal	al012172.wdm	1	30.25	-88.083	OBSERVED	PREC	'1975/08/01'	'2006/12/31'	31.42	63.41	DAUPHIN ISLAND #2
012209	WdmFinal	al012209.wdm	1	34.566	-86.954	COMPUTED	PREC	'1998/11/30'	'2006/12/31'	8.09	51.19	DECATUR 5SE
012245	WdmFinal	al012245.wdm	1	32.519	-87.879	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	55.46	DEMOPOLIS LOCK AND DAM
012377	WdmFinal	al012377.wdm	1	31.194	-85.371	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	57.16	DOTHAN
012577	WdmFinal	al012577.wdm	1	31.424	-86.067	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	58.81	ELBA
012675	WdmFinal	al012675.wdm	1	31.315	-85.88	OBSERVED	PREC	'1971/04/01'	'2006/12/31'	35.75	55.96	ENTERPRISE 2 W
012730	WdmFinal	al012730.wdm	1	32.009	-85.092	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.20	EUFAULA WILDLIFE REF
012813	WdmFinal	al012813.wdm	1	30.547	-87.881	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	67.91	FAIRHOPE 2 NE
012883	WdmFinal	al012883.wdm	1	33.685	-87.822	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	58.89	FAYETTE
013043	WdmFinal	al013043.wdm	1	34.441	-85.724	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.54	FORT PAYNE
013154	WdmFinal	al013154.wdm	1	34.022	-85.988	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.30	GADSDEN
013160	WdmFinal	al013160.wdm	1	32.835	-88.134	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	54.72	GAINESVILLE LOCK
013251	WdmFinal	al013251.wdm	1	31.038	-85.871	COMPUTED	PREC	'1976/04/30'	'2006/12/31'	30.67	59.25	GENEVA NO 2
013271	WdmFinal	al013271.wdm	1	31.677	-86.806	COMPUTED	PREC	'1970/01/01'	'2004/07/31'	34.58	59.91	GEORGIANA
013519	WdmFinal	al013519.wdm	1	31.795	-86.615	OBSERVED	PREC	'1971/09/01'	'2006/03/31'	34.58	55.73	GREENVILLE
013573	WdmFinal	al013573.wdm	1	34.334	-86.33	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.99	GUNTERSVILLE
013575	WdmFinal	al013575.wdm	1	34.335	-86.329	COMPUTED	PREC	'1995/10/31'	'2006/12/31'	11.17	55.57	GUNTERSVILLE NO 2
013620	WdmFinal	al013620.wdm	1	34.231	-87.635	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	63.01	HALEYVILLE
013645	WdmFinal	al013645.wdm	1	34.097	-87.991	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	60.89	HAMILTON 3 S
013655	WdmFinal	al013655.wdm	1	34.062	-86.762	OBSERVED	PREC	'1973/04/01'	'2006/12/31'	33.75	58.10	HANCEVILLE
013761	WdmFinal	al013761.wdm	1	31.362	-85.34	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.18	HEADLAND
013775	WdmFinal	al013775.wdm	1	33.648	-85.601	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.24	HEFLIN
013781	WdmFinal	al013781.wdm	1	33.272	-86.834	COMPUTED	PREC	'2000/02/29'	'2006/12/31'	6.84	54.96	HELENA
013816	WdmFinal	al013816.wdm	1	31.87	-86.254	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.59	HIGHLAND HOME
013842	WdmFinal	al013842.wdm	1	33.517	-85.378	COMPUTED	PREC	'1970/01/01'	'2006/03/31'	36.25	56.42	HIGHTOWER
013930	WdmFinal	al013930.wdm	1	33.253	-87.45	COMPUTED	PREC	'1980/12/31'	'2006/12/31'	26.00	51.26	HOLT LOCK AND DAM
014064	WdmFinal	al014064.wdm	1	34.644	-86.786	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.03	HUNTSVILLE INTL AP
014080	WdmFinal	al014080.wdm	1	32.243	-85.415	COMPUTED	PREC	'1978/04/30'	'2005/03/31'	26.92	49.75	HURTSBORO
014193	WdmFinal	al014193.wdm	1	31.525	-87.928	OBSERVED	PREC	'1976/03/31'	'2006/12/31'	30.75	59.04	JACKSON
014209	WdmFinal	al014209.wdm	1	33.817	-85.766	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	49.05	JACKSONVILLE
014226	WdmFinal	al014226.wdm	1	33.905	-87.315	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	60.61	JASPER
014274	WdmFinal	al014274.wdm	1	32.323	-86.783	COMPUTED	PREC	'1980/12/31'	'2006/12/31'	26.00	53.35	JONES BLUFF LOCK & DAM
014431	WdmFinal	al014431.wdm	1	31.24	-86.195	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	59.68	KINSTON
014502	WdmFinal	al014502.wdm	1	32.907	-85.434	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.70	LAFAYETTE 2 W
014619	WdmFinal	al014619.wdm	1	33.545	-86.527	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.81	LEEDS
014798	WdmFinal	al014798.wdm	1	32.581	-88.19	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.88	LIVINGSTON
015112	WdmFinal	al015112.wdm	1	32.703	-87.268	OBSERVED	PREC	'1970/01/01'	'2004/12/31'	35.00	54.17	MARION 7 NE
015121	WdmFinal	al015121.wdm	1	32.471	-87.231	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	55.53	MARION JUNCTION 2 NE
015397	WdmFinal	al015397.wdm	1	32.06	-85.495	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	50.38	MIDWAY
015420	WdmFinal	al015420.wdm	1	32.10	-87.398	COMPUTED	PREC	'1980/12/31'	'2006/12/31'	26.00	52.67	MILLERS FERRY L & D
015435	WdmFinal	al015435.wdm	1	33.57	-88.033	COMPUTED	PREC	'1981/09/30'	'2006/12/31'	25.25	57.28	MILLPORT 2 E
015439	WdmFinal	al015439.wdm	1	32.442	-85.889	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.29	MILSTEAD
015478	WdmFinal	al015478.wdm	1	30.688	-88.246	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	65.86	MOBILE REGIONAL AP
015537	WdmFinal	al015537.wdm	1	33.098	-86.867	COMPUTED	PREC	'1970/01/01'	'2005/11/30'	35.92	59.02	MONTEVALLO
015547	WdmFinal	al015547.wdm	1	32.304	-86.40	COMPUTED	PREC	'1995/12/31'	'2005/08/31'	9.67	51.36	MONTGOMERY NO 2
015550	WdmFinal	al015550.wdm	1	32.30	-86.408	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	52.57	MONTGOMERY DANNELLY FIELD
015553	WdmFinal	al015553.wdm	1	32.26	-86.218	COMPUTED	PREC	'1998/02/28'	'2006/11/30'	8.75	46.92	MONTGOMERY 6SW
015635	WdmFinal	al015635.wdm	1	34.486	-87.293	COMPUTED	PREC	'1970/01/01'	'2006/01/31'	36.09	59.10	MOULTON 2
015658	WdmFinal	al015658.wdm	1	32.995	-87.622	COMPUTED	PREC	'1981/11/30'	'2005/12/31'	24.09	57.72	MOUNDVILLE
015749	WdmFinal	al015749.wdm	1	34.744	-87.60	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	13.86	MUSCLE SHOALS AP
016121	WdmFinal	al016121.wdm	1	33.948	-86.469	COMPUTED	PREC	'1970/01/01'	'2005/12/31'	36.00	58.93	ONEONTA
016129	WdmFinal	al016129.wdm	1	32.659	-85.449	COMPUTED	PREC	'1970/01/01'	'2006/11/30'	36.91	56.61	OPELIKA
016246	WdmFinal	al016246.wdm	1	33.745	-86.643	COMPUTED	PREC	'1970/01/01'	'2006/09/30'	36.75	57.50	PALMERDALE
016362	WdmFinal	al016362.wdm	1	32.657	-87.093	COMPUTED	PREC	'1970/01/01'	'2004/10/31'	34.83	53.94	PERRYVILLE
016370	WdmFinal	al016370.wdm	1	31.588	-87.268	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	54.38	PETERMAN
016436	WdmFinal	al016436.wdm	1	31.882	-86.986	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.71	PINE APPLE
016478	WdmFinal	al016478.wdm	1	33.691	-86.685	COMPUTED	PREC	'1980/04/30'	'2006/12/31'	26.67	53.99	PINSON
016508	WdmFinal	al016508.wdm	1	32.613	-86.906	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	58.45	PLANTERSVILLE 2 SSE
016847	WdmFinal	al016847.wdm	1	33.375	-88.02	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	59.78	REFORM
016988	WdmFinal	al016988.wdm	1	30.565	-87.702	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	68.43	ROBERTSDALE
017020	WdmFinal	al017020.wdm	1	32.871	-86.176	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.24	ROCKFORD 3 ESE
017025	WdmFinal	al017025.wdm	1	33.158	-85.291	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.83	ROCK MILLS
017131	WdmFinal	al017131.wdm	1	34.51	-87.732	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.65	RUSSELLVILLE NO 2
017157	WdmFinal	al017157.wdm	1	34.174	-86.813	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	60.54	SAINT BERNARD
017207	WdmFinal	al017207.wdm	1	34.288	-85.968	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	55.26	SAND MT SUBSTATION
017304	WdmFinal	al017304.wdm	1	34.674	-86.054	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	58.50	SCOTTSBORO
017366	WdmFinal	al017366.wdm	1	32.41	-87.015	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	53.80	SELMA
017947	WdmFinal	al017947.wdm	1	33.90	-88.132	COMPUTED	PREC	'1984/01/31'	'2006/12/31'	22.92	58.93	SULLIGENT
017955	WdmFinal	al017955.wdm	1	33.752	-87.048	COMPUTED	PREC	'1992/03/31'	'2004/04/30'	12.08	54.74	SUMITON
017999	WdmFinal	al017999.wdm	1	33.205	-86.211	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.11	SYLACAUGA 4 NE
018024	WdmFinal	al018024.wdm	1	33.416	-86.135	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.87	TALLADEGA
018038	WdmFinal	al018038.wdm	1	32.439	-86.202	COMPUTED	PREC	'1978/04/30'	'2006/12/31'	28.67	48.76	TALLAPOOSA WTR PLANT
018178	WdmFinal	al018178.wdm	1	31.541	-87.883	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.08	THOMASVILLE
018209	WdmFinal	al018209.wdm	1	32.921	-86.671	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	55.72	THORSBY EXP STATION
018323	WdmFinal	al018323.wdm	1	31.808	-85.972	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	52.44	TROY
018380	WdmFinal	al018380.wdm	1	33.222	-87.609	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.89	TUSCALOOSA ACFD
018385	WdmFinal	al018385.wdm	1	33.21	-87.594	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	35.51	TUSCALOOSA OLIVER DAM
018438	WdmFinal	al018438.wdm	1	32.014	-85.746	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	55.83	UNION SPRINGS 9 S
018446	WdmFinal	al018446.wdm	1	32.472	-87.521	COMPUTED	PREC	'1970/01/01'	'2006/11/30'	36.91	54.17	UNIONTOWN
018469	WdmFinal	al018469.wdm	1	34.567	-85.613	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	57.54	VALLEY HEAD
018517	WdmFinal	al018517.wdm	1	33.739	-88.128	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	54.26	VERNON
018637	WdmFinal	al018637.wdm	1	31.21	-87.179	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	66.40	WALLACE 2 E
018648	WdmFinal	al018648.wdm	1	34.066	-86.307	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	56.56	WALNUT GROVE
018653	WdmFinal	al018653.wdm	1	32.703	-85.894	COMPUTED	PREC	'1993/04/30'	'2006/12/30'	13.67	53.87	WALNUT HILL 3 W
018670	WdmFinal	al018670.wdm	1	33.792	-86.826	OBSERVED	PREC	'1972/04/01'	'2006/12/31'	34.75	48.66	WARRIOR
018673	WdmFinal	al018673.wdm	1	32.774	-87.831	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	53.32	WARRIOR LOCK AND DAM
018809	WdmFinal	al018809.wdm	1	33.119	-87.124	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	59.39	WEST BLOCTON
018859	WdmFinal	al018859.wdm	1	32.591	-86.21	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	52.49	WETUMPKA
018867	WdmFinal	al018867.wdm	1	31.651	-87.71	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	62.95	WHATLEY
018998	WdmFinal	al018998.wdm	1	33.911	-87.848	COMPUTED	PREC	'1970/01/01'	'2005/05/31'	35.41	61.11	WINFIELD 2 SW
020060	WdmFinal	az020060.wdm	1	33.943	-113.19	COMPUTED	PREC	'1970/01/01'	'2005/07/31'	35.58	8.80	AGUILA
020080	WdmFinal	az020080.wdm	1	32.369	-112.86	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	7.87	AJO
020100	WdmFinal	az020100.wdm	1	34.228	-113.58	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	8.02	ALAMO DAM
020159	WdmFinal	az020159.wdm	1	33.849	-109.15	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	21.16	ALPINE
020174	WdmFinal	az020174.wdm	1	33.738	-109.12	COMPUTED	PREC	'1989/10/31'	'2005/12/31'	16.17	21.13	ALPINE 8 SSE
020287	WdmFinal	az020287.wdm	1	31.979	-111.38	COMPUTED	PREC	'1970/01/01'	'2005/12/31'	36.00	12.30	ANVIL RANCH
020288	WdmFinal	az020288.wdm	1	33.463	-111.48	COMPUTED	PREC	'1987/04/30'	'2006/12/31'	19.67	12.50	APACHE JUNCTION 5 NE
020380	WdmFinal	az020380.wdm	1	31.572	-111.33	COMPUTED	PREC	'1970/01/01'	'2005/02/28'	35.16	18.45	ARIVACA
020487	WdmFinal	az020487.wdm	1	35.199	-112.49	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	13.66	ASH FORK 3
020498	WdmFinal	az020498.wdm	1	33.087	-111.29	COMPUTED	PREC	'1970/01/01'	'2005/09/30'	35.75	10.64	ASHURST HAYDEN DAM
020586	WdmFinal	az020586.wdm	1	34.597	-113.17	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	16.82	BAGDAD
020632	WdmFinal	az020632.wdm	1	33.81	-111.65	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	15.27	BARTLETT DAM
020670	WdmFinal	az020670.wdm	1	34.642	-111.78	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	15.95	BEAVER CREEK
020672	WdmFinal	az020672.wdm	1	36.897	-113.94	COMPUTED	PREC	'1996/01/01'	'2006/12/31'	11.00	6.94	BEAVER DAM
020678	WdmFinal	az020678.wdm	1	35.23	-111.82	COMPUTED	PREC	'1999/11/01'	'2006/12/31'	7.17	18.20	BELLEMONT NWFO
020683	WdmFinal	az020683.wdm	1	31.88	-110.24	COMPUTED	PREC	'1990/04/30'	'2006/03/31'	15.92	12.20	BENSON 6 SE
020750	WdmFinal	az020750.wdm	1	36.678	-110.54	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	12.40	BETATAKIN
020775	WdmFinal	az020775.wdm	1	31.448	-109.93	COMPUTED	PREC	'1996/01/01'	'2005/12/31'	10.00	15.80	BISBEE 1 WNW
020808	WdmFinal	az020808.wdm	1	33.478	-109.75	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	19.95	BLACK RIVER PUMPS
020871	WdmFinal	az020871.wdm	1	34.61	-111.19	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	21.28	BLUE RIDGE RS
020949	WdmFinal	az020949.wdm	1	33.943	-114.02	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	5.83	BOUSE
020958	WdmFinal	az020958.wdm	1	32.324	-109.49	COMPUTED	PREC	'1970/01/01'	'2005/12/31'	36.00	12.09	BOWIE
021001	WdmFinal	az021001.wdm	1	36.215	-112.06	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	24.92	BRIGHT ANGEL RS
021026	WdmFinal	az021026.wdm	1	33.376	-112.58	COMPUTED	PREC	'1970/01/01'	'2003/11/30'	33.91	8.21	BUCKEYE
021050	WdmFinal	az021050.wdm	1	35.141	-114.57	COMPUTED	PREC	'1977/10/31'	'2006/12/31'	29.17	6.08	BULLHEAD CITY
021231	WdmFinal	az021231.wdm	1	31.559	-110.53	COMPUTED	PREC	'1970/01/01'	'2005/05/31'	35.41	17.42	CANELO 1 NW
021248	WdmFinal	az021248.wdm	1	36.153	-109.54	COMPUTED	PREC	'1970/11/30'	'2006/12/31'	36.09	9.24	CANYON DE CHELLY
021282	WdmFinal	az021282.wdm	1	33.816	-111.90	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	14.33	CAREFREE
021306	WdmFinal	az021306.wdm	1	32.888	-111.71	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	8.93	CASA GRANDE
021314	WdmFinal	az021314.wdm	1	32.995	-111.54	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	8.39	CASA GRANDE NATL MONUMENT
021330	WdmFinal	az021330.wdm	1	32.321	-110.41	COMPUTED	PREC	'1970/01/01'	'2005/10/31'	35.83	13.88	CASCABEL
021353	WdmFinal	az021353.wdm	1	33.982	-112.36	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	15.35	CASTLE HOT SPRINGS
021514	WdmFinal	az021514.wdm	1	33.206	-111.68	COMPUTED	PREC	'1970/01/01'	'2005/07/31'	35.58	9.43	CHANDLER HEIGHTS
021574	WdmFinal	az021574.wdm	1	34.54	-110.92	OBSERVED	PREC	'1981/12/01'	'2006/12/31'	25.08	19.09	CHEVELON RS
021614	WdmFinal	az021614.wdm	1	34.349	-111.70	COMPUTED	PREC	'1970/01/01'	'2005/05/31'	35.41	19.18	CHILDS
021654	WdmFinal	az021654.wdm	1	34.757	-112.46	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	12.92	CHINO VALLEY
021849	WdmFinal	az021849.wdm	1	33.056	-109.31	COMPUTED	PREC	'1970/01/01'	'2005/12/31'	36.00	14.39	CLIFTON
021870	WdmFinal	az021870.wdm	1	32.059	-109.89	OBSERVED	PREC	'1970/01/01'	'2006/03/31'	36.25	11.94	COCHISE 4 SSE
021920	WdmFinal	az021920.wdm	1	36.994	-112.97	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	13.94	COLORADO CITY
022109	WdmFinal	az022109.wdm	1	34.305	-112.17	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	16.04	CORDES
022140	WdmFinal	az022140.wdm	1	31.346	-110.25	COMPUTED	PREC	'1970/01/01'	'2006/03/31'	36.25	20.78	CORONADO N M HDQTRS
022434	WdmFinal	az022434.wdm	1	32.971	-113.50	COMPUTED	PREC	'1972/05/31'	'2005/07/31'	33.17	4.81	DATELAND WHITEWING RANCH
022527	WdmFinal	az022527.wdm	1	35.297	-113.37	COMPUTED	PREC	'1999/07/31'	'2006/11/30'	7.34	14.99	DIAMOND M RANCH
022664	WdmFinal	az022664.wdm	1	31.458	-109.61	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	13.00	DOUGLAS BISBEE INTL AP
022754	WdmFinal	az022754.wdm	1	32.748	-109.12	OBSERVED	PREC	'1975/08/01'	'2006/03/31'	30.67	11.17	DUNCAN
022790	WdmFinal	az022790.wdm	1	33.613	-114.47	COMPUTED	PREC	'1977/01/31'	'2005/12/31'	28.92	4.88	EHRENBERG 2 E
022807	WdmFinal	az022807.wdm	1	32.782	-111.52	COMPUTED	PREC	'1970/01/01'	'2005/09/30'	35.75	10.32	ELOY 4 NE
023009	WdmFinal	az023009.wdm	1	35.161	-111.73	COMPUTED	PREC	'1984/04/30'	'2006/12/31'	22.67	23.57	FLAGSTAFF 4 SW
023010	WdmFinal	az023010.wdm	1	35.144	-111.67	OBSERVED	PREC	'1970/01/01'	'2006/12/31'	37.00	22.10	FLAGSTAFF AP
023027	WdmFinal	az023027.wdm	1	33.036	-111.39	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	10.23	FLORENCE
023150	WdmFinal	az023150.wdm	1	33.019	-110.00	COMPUTED	PREC	'1970/01/01'	'2005/12/31'	36.00	9.90	FORT THOMAS 2 SW
023160	WdmFinal	az023160.wdm	1	35.268	-111.74	COMPUTED	PREC	'1970/01/01'	'2006/12/31'	37.00	21.42	FORT VALLEY
023190	WdmFinal	az023190.wdm	1	33.603	-111.71	COMPUTED	PREC	'1979/09/30'	'2005/11/30'	26.17	12.06	FOUNTAIN HILLS
