station_id,station_name,state,start_date,end_date,latitude,longitude,in_basins,break_with_basins,network,start_date_to_use,end_date_to_use
70383525628,ST. GEORGE AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+56.600,-169.565,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
70389425367,KLAWOCK AIRPORT,AK,2000-01-01 00:00:00,2020-10-15 00:00:00,+55.580,-133.075,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
70395025325,KETCHIKAN INTL AIRPORT,AK,1990-01-01 00:00:00,2020-10-15 00:00:00,+55.350,-131.650,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
70398025308,ANNETTE ISLAND AIRPORT,AK,1990-01-01 00:00:00,2019-10-01 00:00:00,+55.039,-131.579,True,False,isd,2007-01-01 00:00:00,2019-09-30 10:00:00
72017553919,MONTCELO MUNI/ELLIS FLD AP,AR,2005-01-01 00:00:00,2020-10-15 00:00:00,+33.636,-091.756,True,False,isd,2006-04-01 00:00:00,2019-12-31 23:00:00
72019854813,MUNISING LAKESHORE,MI,2006-01-01 00:00:00,2020-10-15 00:00:00,+46.417,-086.650,False,False,isd,2006-01-01 05:00:00,2019-12-31 23:00:00
72030653879,LEE'S SUMMIT MUNICIPAL APT,MO,2006-01-01 00:00:00,2020-10-15 00:00:00,+38.960,-094.371,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72036163870,FLORALA MUNI,AL,2006-05-11 00:00:00,2020-10-15 00:00:00,+31.043,-086.312,False,False,isd,2006-06-03 00:00:00,2019-12-31 22:00:00
72036363872,WEEDON FIELD AIRPORT,AL,2006-09-01 00:00:00,2020-10-16 00:00:00,+31.951,-085.129,False,False,isd,2006-09-01 06:00:00,2019-03-03 22:00:00
72038353847,WHITING FIELD NAVAL AIR STATI,FL,2007-01-16 00:00:00,2020-10-15 00:00:00,+30.704,-087.023,False,False,isd,2007-01-16 12:00:00,2019-12-29 13:00:00
72074924255,WHIDBEY ISLAND NAS,WA,2005-01-01 00:00:00,2020-10-15 00:00:00,+48.350,-122.667,False,False,isd,2007-11-27 00:00:00,2019-12-31 23:00:00
72201012836,KEY WEST INTERNATIONAL AIRPOR,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+24.557,-081.755,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72201412818,HERNANDO COUNTY AIRPORT,FL,2006-01-01 00:00:00,2020-10-16 00:00:00,+28.474,-082.454,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72201512850,KEY WEST NAS,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+24.583,-081.683,False,False,isd,2005-01-05 15:00:00,2019-12-31 23:00:00
72201612896,THE FL KEYS MARATHON ARPT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+24.726,-081.052,False,False,isd,2006-01-01 05:00:00,2019-12-31 23:00:00
72202012839,MIAMI INTERNATIONAL AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+25.788,-080.317,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72202212803,BOCA RATON AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+26.378,-080.108,False,False,isd,2010-08-21 23:00:00,2010-08-21 23:00:00
72202412882,OPA LOCKA AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+25.907,-080.280,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72202512849,FORT LAUDERDALE HOL,FL,1990-01-01 00:00:00,2010-07-31 00:00:00,+26.072,-080.154,False,False,isd,2005-01-01 00:00:00,2010-07-31 23:00:00
72202912888,KENDALL-TAMIAMI EXEC ARPT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+25.648,-080.433,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72203012844,PALM BEACH INTERNATIONAL AIRP,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+26.685,-080.099,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72203412812,CHARLOTTE COUNTY AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+26.917,-081.991,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72203792809,NORTH PERRY AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+25.999,-080.241,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72203812897,NAPLES MUNICIPAL AIRPORT,FL,1999-01-01 00:00:00,2020-10-15 00:00:00,+26.155,-081.775,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72203912885,FT LAUDER EXECUTIVE ARPT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+26.197,-080.171,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72204512843,VERO BEACH MUNI,FL,1990-01-01 00:00:00,2010-08-01 00:00:00,+27.653,-080.243,False,False,isd,2005-01-01 00:00:00,2010-07-31 23:00:00
72204992805,POMPANO BEACH AIRPARK ARPT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+26.250,-080.108,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72205012815,ORLANDO INTERNATIONAL AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+28.434,-081.325,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72205312841,EXECUTIVE AIRPORT,FL,1990-02-08 00:00:00,2020-10-15 00:00:00,+28.545,-081.333,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72205453959,WEST MEMPHIS MUNICIPAL APT,AR,2005-01-01 00:00:00,2020-10-15 00:00:00,+35.135,-090.234,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72205612834,DAYTONA BEACH INTL,FL,1990-01-01 00:00:00,2010-08-01 00:00:00,+29.183,-081.048,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72205712854,ORLANDO SANFORD AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+28.780,-081.244,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72206013889,JACKSONVILLE  INTERNATIONAL A,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.495,-081.694,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72206593837,JACKSONVILLE NAS,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.233,-081.667,False,False,isd,2005-10-04 11:00:00,2019-12-31 23:00:00
72206603853,MAYPORT NAF,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.400,-081.417,False,False,isd,2005-01-13 14:00:00,2019-12-31 23:00:00
72206953853,DESTIN-FT.WALTON BEACH APT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.400,-086.472,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72207003822,SAVANNAH/HILTON HEAD INTL AIR,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.131,-081.202,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72208013880,CHARLESTON AFB/INTERNATIONAL,SC,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.899,-080.041,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72208593831,BEAUFORT MCAS,SC,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.483,-080.717,False,False,isd,2005-01-13 16:00:00,2019-12-31 23:00:00
72209503030,GUYMON MUNICIPAL AIRPORT,OK,2006-01-01 00:00:00,2020-10-15 00:00:00,+36.682,-101.505,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72210312895,ST LUCIE COUNTY INTL ARPT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+27.498,-080.377,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72210612835,PAGE FIELD AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+26.585,-081.861,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72210812894,SW FLORIDA INTN AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+26.536,-081.755,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72211012842,TAMPA INTERNATIONAL AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+27.962,-082.540,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72211512871,SARASOTA/BRADENTON INTL AP,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+27.401,-082.559,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72211612873,ST PETE-CLWTR INTL AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+27.911,-082.688,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72212012833,CROSS CITY AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+29.633,-083.105,False,False,isd,2005-01-01 00:00:00,2019-12-30 12:00:00
72213513870,ALMA/BACON CO.,GA,1990-01-01 00:00:00,2010-08-01 00:00:00,+31.536,-082.507,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72213713878,MALCOLM MC KINNON AIRPORT,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.152,-081.391,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72214093805,TALLAHASSEE REGIONAL AIRPORT,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.393,-084.353,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72214204114,CHALLIS AIRPORT,ID,2005-01-01 00:00:00,2020-10-15 00:00:00,+44.523,-114.215,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72214612816,GAINESVILLE RGNL,FL,1990-01-01 00:00:00,2010-08-01 00:00:00,+29.692,-082.276,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72215114794,WESTERLY STATE AIRPORT,RI,2006-01-01 00:00:00,2020-10-15 00:00:00,+41.350,-071.799,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72215653873,CARTERSVILLE AIRPORT,GA,2006-01-01 00:00:00,2020-10-15 00:00:00,+34.123,-084.849,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72216013869,SW GEORGIA REGIONAL ARPT,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.536,-084.194,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72216693845,VALDOSTA REGIONAL AIRPORT,GA,1990-01-01 00:00:00,2020-10-16 00:00:00,+30.783,-083.277,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72217003813,MIDDLE GEORGIA REGIONAL AIRPO,GA,1990-01-01 00:00:00,2020-10-16 00:00:00,+32.685,-083.653,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72218003820,AUGUSTA REGIONAL AT BUSH FIEL,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+33.364,-081.963,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72218113837,DANIEL FIELD AIRPORT,GA,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.467,-082.039,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72218553838,LEE GILMER MEMORIAL ARPT,GA,2006-01-01 00:00:00,2020-10-15 00:00:00,+34.272,-083.830,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72219013874,HARTSFIELD-JACKSON ATLANTA IN,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+33.630,-084.442,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72219503888,FULTON CO-BROWN FLD ARPT,GA,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.779,-084.521,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72219653863,DEKALB-PEACHTREE AIRPORT,GA,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.875,-084.302,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72219753819,PCHTRE CTY-FALCON FLD ARPT,GA,2006-01-01 00:00:00,2020-10-16 00:00:00,+33.355,-084.567,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72221312819,LEESBURG REGIONAL AIRPORT,FL,2006-01-01 00:00:00,2020-10-15 00:00:00,+28.821,-081.810,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72221513884,BOB SIKES AIRPORT,FL,1990-01-01 00:00:00,2020-10-16 00:00:00,+30.780,-086.523,False,False,isd,2000-12-01 06:00:00,2019-12-31 23:00:00
72222313899,PENSACOLA REGIONAL AIRPORT,FL,1990-02-28 00:00:00,2020-10-15 00:00:00,+30.478,-087.187,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72222693841,WHITING FIELD NAVAL AIR STATI,FL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.717,-087.017,False,False,isd,2005-01-13 18:00:00,2019-12-31 23:00:00
72223013894,MOBILE REGIONAL AIRPORT,AL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.688,-088.246,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72223513838,MOBILE DOWNTOWN AIRPORT,AL,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.626,-088.068,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72224754785,SOMERSET AIRPORT,NJ,2006-01-01 00:00:00,2020-10-15 00:00:00,+40.624,-074.669,False,False,isd,2006-01-01 05:00:00,2019-12-31 23:00:00
72225593842,COLUMBUS METRO AIRPORT,GA,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.516,-084.942,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72226013895,MONTGOMERY  RGNL (DANNELLY FD,AL,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.300,-086.408,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72226703878,TROY MUNICIPAL AIRPORT,AL,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.861,-086.012,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72226813839,DOTHAN REGIONAL AIRPORT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+31.317,-085.450,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72227553843,ANDALUSIA-OPP  MUNICIPAL AIRP,AL,2006-01-03 00:00:00,2020-10-15 00:00:00,+31.309,-086.394,False,False,isd,2006-09-01 06:00:00,2019-12-31 22:00:00
72227653820,MIDDLETON FIELD AIRPORT,AL,2006-01-01 00:00:00,2020-10-16 00:00:00,+31.416,-087.044,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72227953852,PRYOR FIELD REGIONAL ARPT,AL,2006-01-01 00:00:00,2020-10-15 00:00:00,+34.653,-086.945,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72228013876,BIRMINGHAM INTERNATIONAL AIRP,AL,1990-01-01 00:00:00,2020-10-15 00:00:00,+33.566,-086.745,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72228599999,GADSDEN MUNI,AL,1990-01-01 00:00:00,2005-12-31 00:00:00,+33.967,-086.083,False,False,isd,2005-09-16 18:00:00,2005-09-16 18:00:00
72228713871,ANNISTON METROPOLITAN ARPT,AL,1990-01-01 00:00:00,2020-10-16 00:00:00,+33.587,-085.856,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72230053864,SHELBY COUNTY AIRPORT,AL,2002-01-01 00:00:00,2020-10-15 00:00:00,+33.178,-086.782,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72231012916,LOUIS ARMSTRONG NEW ORLEANS I,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+29.997,-090.278,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72231453915,ACADIANA REGIONAL AIRPORT,LA,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.038,-091.884,True,False,isd,2007-01-04 11:00:00,2019-12-31 23:00:00
72231553917,LAKEFRONT AIRPORT,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.049,-090.029,True,False,isd,2005-08-29 00:00:00,2019-12-31 23:00:00
72231713970,BATON ROUGE METRO R,LA,1990-01-01 00:00:00,2010-11-15 00:00:00,+30.537,-091.147,True,False,isd,2007-01-01 00:00:00,2010-11-14 23:00:00
72232012884,BATON ROUGE METRO R,LA,1990-01-01 00:00:00,2010-11-15 00:00:00,+29.333,-089.408,False,False,isd,2005-01-01 00:00:00,2010-11-14 23:00:00
72234013865,KEY FIELD AIRPORT,MS,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.335,-088.744,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72234503866,MERIDIAN NAS/MC CAIN FD AP,MS,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.550,-088.567,False,False,isd,2005-07-10 18:00:00,2019-12-31 23:00:00
72235003940,JACKSON INTERNATIONAL AIRPORT,MS,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.321,-090.078,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72235413927,HAWKINS FIELD AIRPORT,MS,2005-01-01 00:00:00,2020-10-15 00:00:00,+32.337,-090.221,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72235613939,MID DELTA RGNL,MS,1990-01-01 00:00:00,2010-07-31 00:00:00,+33.483,-090.985,False,False,isd,2005-01-01 00:00:00,2010-07-31 23:00:00
72235893919,MCOM/PIKE CO/J E LWS FD AP,MS,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.183,-090.471,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72235913978,GREENWOOD LEFLORE,MS,1990-01-01 00:00:00,2010-07-31 00:00:00,+33.496,-090.087,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72240003937,LAKE CHARLES REGIONAL AIRPORT,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.125,-093.228,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72240312968,SALT POINT,LA,2006-04-13 00:00:00,2020-10-15 00:00:00,+29.562,-091.526,False,False,isd,2006-04-13 17:00:00,2019-12-31 23:00:00
72240513976,LAFAYETTE REGIONAL AIRPORT,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+30.205,-091.988,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72241012917,SOUTHEAST TEXAS REGIONAL AIRP,TX,1990-01-01 00:00:00,2020-10-16 00:00:00,+29.951,-094.021,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72241612971,NEW BRAUNFELS MUNICIPAL AP,TX,1999-03-17 00:00:00,2020-10-15 00:00:00,+29.709,-098.046,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72242012923,SCHOLES INTL AT GLSTON APT,TX,1993-01-01 00:00:00,2020-10-15 00:00:00,+29.273,-094.859,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72242712975,CLOVER FIELD AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.519,-095.242,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72242953910,HOOKS MEMORIAL AIRPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.068,-095.556,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72243012960,G BUSH INTERCONTINENTAL AP/HO,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+29.980,-095.360,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72243512918,WILLIAM P HOBBY,TX,1990-01-01 00:00:00,2010-07-31 00:00:00,+29.638,-095.282,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72244453902,MONTGOMERY COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.357,-095.414,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72244503904,EASTERWOOD FLD,TX,1990-01-01 00:00:00,2010-08-01 00:00:00,+30.589,-096.365,True,False,isd,2007-12-31 00:00:00,2010-07-31 23:00:00
72244693987,ANGELINA COUNTY AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.236,-094.754,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72244753903,HUNTSVILLE MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+30.744,-095.586,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72244813972,TYLER POUNDS REGIONAL ARPT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.354,-095.403,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72246953912,CAMPBELL FLD-CORSICANA MU,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.031,-096.399,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72247003901,EAST TEXAS REGIONAL ARPT,TX,1991-02-04 00:00:00,2020-10-15 00:00:00,+32.385,-094.712,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72247953907,ARLINGTON MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.664,-097.094,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72248013957,SHREVEPORT REGIONAL AIRPORT,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.447,-093.824,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72248453905,SHREVEPORT DOWNTOWN ARPT,LA,2000-01-01 00:00:00,2020-10-15 00:00:00,+32.543,-093.745,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72248613942,MONROE REGIONAL AIRPORT,LA,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.516,-092.041,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72248713935,ESLER REGIONAL AIRPORT,LA,1990-01-01 00:00:00,2020-10-16 00:00:00,+31.395,-092.291,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72248803996,VICKSBURG/TALLULAH RGNL AP,LA,2005-01-01 00:00:00,2020-10-15 00:00:00,+32.350,-091.028,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72248953911,TERRELL MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.710,-096.267,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72250012919,BROWNSVILLE/S PADRE  ISLAND I,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+25.914,-097.423,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72250512904,VALLEY INTERNATIONAL ARPT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+26.228,-097.654,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72250612959,MC ALLEN MILLER INTL ARPT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+26.184,-098.254,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72250812957,PORT ISABEL-CAMERON CO APT,TX,2005-01-01 00:00:00,2020-10-15 00:00:00,+26.166,-097.346,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72251012924,CORPUS CHRISTI  INTERNATIONAL,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+27.774,-097.512,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72251512926,CORPUS CHRISTI NAS,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+27.683,-097.283,False,False,isd,2005-01-06 05:00:00,2019-12-31 23:00:00
72251612928,KINGSVILLE NAS,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+27.500,-097.817,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72251712932,ALICE INTERNATIONAL ARPT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+27.741,-098.025,False,False,isd,2005-01-01 00:00:00,2019-12-31 23:00:00
72252312970,STINSON MINICIPAL AIRPORT,TX,1999-01-01 00:00:00,2020-10-15 00:00:00,+29.339,-098.472,False,False,isd,1999-01-01 00:00:00,2019-12-31 23:00:00
72252412972,ARANSAS COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+28.084,-097.046,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72252612947,COTULLA-LA SALLE CO ARPT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+28.457,-099.218,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72252712976,BRAZORIA COUNTY AIRPORT,TX,2006-01-01 00:00:00,2020-10-16 00:00:00,+29.110,-095.462,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72252799999,BRAZORIA CO,TX,1990-01-01 00:00:00,2005-12-31 00:00:00,+29.117,-095.467,False,False,isd,2005-10-30 17:00:00,2005-10-30 17:00:00
72253012921,SAN ANTONIO INTERNATIONAL AIR,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+29.544,-098.484,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72253312962,HONDO MUNICIPAL AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+29.360,-099.174,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72254013904,AUSTIN-BERGSTROM INTL AIRPORT,TX,1999-05-24 00:00:00,2020-10-15 00:00:00,+30.183,-097.680,False,False,isd,1999-06-01 06:00:00,2019-12-31 23:00:00
72254153914,MC KINNEY MUNICIPAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.190,-096.591,True,False,isd,2006-11-30 00:00:00,2019-12-31 23:00:00
72254312977,SUGAR LAND REGIONAL ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+29.622,-095.657,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72254413958,AUSTIN-CAMP MABRY,TX,1999-06-02 00:00:00,2020-10-15 00:00:00,+30.321,-097.760,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72255012912,VICTORIA REGIONAL AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+28.861,-096.930,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72255512935,PALACIOS MUNICIPAL AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+28.725,-096.254,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72256013959,WACO REGIONAL AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+31.619,-097.228,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72258013960,DALLAS LOVE FIELD AIRPORT,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.852,-096.856,True,False,isd,2010-08-01 00:00:00,2019-12-31 23:00:00
72258313960,DALLAS LOVE FLD,TX,1990-02-08 00:00:00,2010-07-31 00:00:00,+32.852,-096.856,True,False,isd,2007-01-01 00:00:00,2010-07-31 23:00:00
72258903991,DENTON MUNICIPAL AIRPORT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+33.206,-097.199,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72259003927,DALLAS/FT WORTH INTERNATIONAL,TX,1990-01-01 00:00:00,2020-10-15 00:00:00,+32.898,-097.019,True,False,isd,2007-01-01 00:00:00,2019-12-31 23:00:00
72259453909,FORT WORTH ALLIANCE ARPT,TX,2006-01-01 00:00:00,2020-10-15 00:00:00,+32.973,-097.318,False,False,isd,2006-01-01 00:00:00,2019-12-31 23:00:00
72259499999,FORT WORTH ALLIANCE,TX,1991-01-08 00:00:00,2005-12-31 00:00:00,+32.983,-097.317,False,False,isd,2005-07-28 11:00:00,2005-07-28 11:00:00
